,onset,hosp
325,18.059231694277866,19.329975103335386
326,18.375375482501553,19.668364446741084
327,18.10295702164314,19.376777176849053
328,18.493725821190186,19.795042543520108
329,17.990747022065534,19.256671486036765
330,17.947609782158,19.210498880936218
331,17.8467214095521,19.10251146686998
332,17.756391855127724,19.005825845483784
333,18.673229962248723,19.987177548837447
334,18.507347247491094,19.8096224456846
335,18.457677571237067,19.756457747338917
336,18.23390996392795,19.516944663313936
337,17.771777811752226,19.02229443969241
338,18.22673533424647,19.5092651886017
339,18.219752010135945,19.50179048073593
340,17.860531268898935,19.117293061229805
341,17.865732522763018,19.12286030292651
342,17.964201160849,19.228257717106896
343,18.293724755929,19.580968341605733
344,17.96945937426409,19.233885926330988
345,18.600723294339307,19.909568926873817
346,17.80607571950376,19.059005730303056
347,17.87464160003179,19.13239627016556
348,18.274459868995606,19.560347874960463
349,17.880743970859143,19.13892803619863
350,18.369596070411355,19.66217836453633
351,18.261301505099937,19.5462636187302
352,18.554689319068018,19.860295756732057
353,18.27495597227274,19.56087888669773
354,18.566341701164998,19.872768062289804
355,18.4509103837857,19.749214384655
356,17.987937670228995,19.253664453291623
357,17.86317104819397,19.12011858940925
358,17.995317461026296,19.261563525344886
359,18.372197864130836,19.664963234273483
360,17.942838869545376,19.20539226158588
361,17.85354406617816,19.109814201834176
362,18.359241457785856,19.65109514639926
363,18.61386006991047,19.92363007571046
364,18.601154100566298,19.910030046913864
365,18.529826392284956,19.833683342436224
366,17.777805962282653,19.028746762894468
367,18.424213156477094,19.7206385987113
368,18.414986450600175,19.710762652829107
369,18.21040520503645,19.49178598481232
370,18.51119404391109,19.813739923121343
371,19.382146378221865,20.745977087106205
372,18.83002281464819,20.155003178663268
373,18.797508924771485,20.120201438895545
374,19.554575135469936,20.93053884704865
375,19.014611541156338,20.35258054785387
376,19.554465389220386,20.930421378470395
377,19.059341273339246,20.400457701439997
378,19.125548417790156,20.471323532033697
379,19.296208014596257,20.65399164401392
380,18.966810875259316,20.30141637335551
381,18.741982498432026,20.060767878437986
382,19.579587899958838,20.95731164242672
383,19.523088813063644,20.896836979853376
384,19.03671949172948,20.376244131188923
385,19.384013729545195,20.74797583518144
386,19.58735837904904,20.96562889367513
387,19.43575881889437,20.80336198370493
388,19.218060387330226,20.57034513484843
389,19.157524905549156,20.505550055217924
390,19.110634714795115,20.455360421726848
391,19.390551669685753,20.754973819496804
392,18.837630274415417,20.16314593968376
393,19.399317958510956,20.76435695093941
394,18.7136167747449,20.03040619185339
395,19.224650390144408,20.577398845243508
396,19.243261626364166,20.59731966684104
397,19.08119777934152,20.42385214722939
398,18.87452080352049,20.202632282249255
399,19.487407543278046,20.8586449865124
400,19.461969718733283,20.831417221596517
401,19.449560091176206,20.81813438676828
402,19.264476386073202,20.620027209661306
403,18.87271189692289,20.200696091380905
404,19.090092170287072,20.433372394737557
405,19.361984620298916,20.724396640867536
406,19.133173481671292,20.479485135887
407,19.109753487719335,20.45441718683604
408,18.869804011028776,20.19758359119883
409,18.980284799199723,20.315838394110404
410,19.469184467257094,20.8391396381258
411,19.42912929805779,20.79626597458962
412,19.32373406752644,20.683454576149742
413,19.395342197348384,20.760101434116194
414,19.295783277592374,20.653537020259737
415,19.578998267454,20.956680520248792
416,18.841423944163374,20.167206552173795
417,19.49315460181006,20.86479643859086
418,19.56907381288869,20.946057728376505
419,19.043303713023782,20.38329165324569
420,18.790812787263704,20.11303412560641
421,19.375774829598967,20.73915720249897
422,19.124361312528528,20.470052895744136
423,19.090898622956345,20.43423559369768
424,19.063272074687497,20.40466509483769
425,18.750312892817206,20.06968444359383
426,18.759068604524373,20.079056253656223
427,19.042349308340132,20.38227009158206
428,19.6059031252441,20.985478546656868
429,19.11915818773534,20.464483651469823
430,19.352962304292895,20.714739466812556
431,19.006468528763026,20.343864549881552
432,18.786967172173373,20.10891791262396
433,19.58590901842504,20.964077548343724
434,19.597314796153352,20.976285897140333
435,19.21042615215814,20.56217371436346
436,19.46852471200215,20.838433458988824
437,18.69210234301127,20.00737789049408
438,19.171703055387844,20.52072585494367
439,19.17720018894033,20.526609795994325
440,19.226166930729143,20.57902209767431
441,19.080375723913786,20.422972247617896
442,18.7399510406815,20.05859347653618
443,19.558990461094567,20.93526485842289
444,19.36060067567803,20.72291531455648
445,19.09905734601985,20.44296840782634
446,19.416542758711874,20.78279377951995
447,19.185620284321068,20.53562237398395
448,19.420417176776827,20.786940822207217
449,19.37389148678288,20.73714133768466
450,19.240814886199235,20.594700761049637
451,18.705432231629555,20.021645740836977
452,18.696812456114618,20.012419432158914
453,19.404581990981175,20.769991388678235
454,19.075141029151705,20.41736921194409
455,18.719370414686715,20.03656468844459
456,19.067547491315015,20.409241352475075
457,19.133586262704256,20.47992696238468
458,18.780095122255148,20.10156230879336
459,19.527547099588183,20.901608975084503
460,19.243226450965928,20.597282016315056
461,18.820977058356252,20.145320914939425
462,18.82046301889701,20.144770704935063
463,18.82520075829281,20.14984181682494
464,18.863069628323984,20.190375341577603
465,19.308505577178796,20.66715452838112
466,18.787203002292074,20.10917033700171
467,19.51242358249003,20.88542128704045
468,19.603431965969865,20.982833503498
469,18.977827210454866,20.3132078763754
470,19.495856109703855,20.867688038920964
471,19.435751945095674,20.80335462622927
472,18.749093198733508,20.06837892535968
473,18.903736578980624,20.233903834762085
474,19.575182645692916,20.952596411085448
475,18.837502662724805,20.16300934855717
476,18.914634145623577,20.24556821204354
477,18.96170629405632,20.29595260672151
478,18.759772528095333,20.0798097090264
479,18.81272714044954,20.13649048901428
480,18.766963533816853,20.087506712083783
481,18.878365355764693,20.206747357598083
482,19.031027639520406,20.370151770043343
483,19.026831485032048,20.365660351849986
484,19.23965029495286,20.59345422298096
485,19.074584179323725,20.41677317920619
486,18.97033420148712,20.305187619520204
487,19.243247829599103,20.597304899262348
488,18.930329729152657,20.262368220149398
489,18.95478957682297,20.288549192546377
490,18.918227875142534,20.249414815448688
491,19.01400096770985,20.351927011218468
492,19.445948376011344,20.814268532151704
493,19.04986196350614,20.39031137704632
494,19.19811284847376,20.548993981266936
495,19.518525444836598,20.891952508813333
496,18.763811816749854,20.08413322347313
497,19.456741092433816,20.825820681394568
498,19.157538260394336,20.505564349780904
499,18.95218315291507,20.28575936681617
500,19.34731002143593,20.708689459328752
501,19.28894749796893,20.646220238894397
502,19.379809236969713,20.74347549218889
503,18.938708755779682,20.271336839569784
504,18.9624507283304,20.296749423342927
505,19.213591727497374,20.565562036387952
506,19.220187004415422,20.572621392000844
507,18.765567753659944,20.086012717425568
508,19.121520329472077,20.467012006038534
509,19.5047768289968,20.87723646737881
510,18.793895164772596,20.116333395559565
511,19.344565809890124,20.705752150490994
512,19.39117325640547,20.7556391443578
513,19.460101768575203,20.82941783254934
514,19.558076801159082,20.9342869085242
515,19.201942838810716,20.553093470055423
516,18.84584630477948,20.17194009355886
517,18.76180660193226,20.08198691109633
518,19.572666730656557,20.94990346291145
519,19.050954879917334,20.391481196857928
520,19.574492719933254,20.95185793848688
521,19.177837292262733,20.527291729288542
522,19.03052460005625,20.36961333405211
523,19.46963105153505,20.83961764644424
524,19.113196284927735,20.45810223753204
525,19.074572169461913,20.416760324266743
526,19.790338969668934,21.1828922761692
527,20.36232600790484,21.795127358796435
528,20.27006562320557,21.69637504366743
529,20.284630645959446,21.711964938740383
530,20.328119866771747,21.758514291990643
531,19.88221251610017,21.28123053303611
532,20.152304618517523,21.570327749557737
533,20.420050230837237,21.856913364482168
534,20.339724508728416,21.77093549815838
535,19.69872268540705,21.084829383803545
536,20.44872523612621,21.88760609536393
537,19.857982753102586,21.25529583529083
538,19.91519134219746,21.316529924405
539,20.352912147699364,21.785051089413624
540,19.683799039075712,21.06885563049448
541,20.448535893601882,21.88740342969447
542,20.161326466407154,21.57998442255717
543,20.163878071088536,21.582715571689075
544,20.513002296749985,21.956406031186606
545,19.6267578227919,21.00780069143085
546,19.69078941779327,21.07633788936688
547,20.321461926466373,21.751387863661847
548,20.298155367579685,21.72644133156952
549,19.645490666165433,21.027851677107044
550,19.810998894008595,21.20500594245817
551,19.95735859890233,21.361664293135615
552,19.69958135753953,21.08574847666551
553,20.290704755899366,21.71846645529996
554,19.66723624471861,21.051127390003167
555,20.18984959599604,21.61051459095836
556,20.18937397665902,21.61000550451997
557,19.82434903811735,21.21929547357537
558,19.883112259812215,21.282193587492003
559,19.761261776512423,21.151769057346534
560,20.40950646713668,21.84562768559629
561,19.91060955452442,21.31162573782896
562,20.27524553534647,21.70191944192402
563,20.074714365576543,21.48727783453362
564,19.729181573947713,21.117431521432295
565,20.22143757016689,21.644325262675963
566,19.73202315128178,21.12047304723204
567,20.133354340621057,21.55004402951133
568,20.34866384165434,21.780503850003228
569,20.441487273525066,21.8798588312916
570,20.178833864008126,21.598723733590997
571,20.31067288594667,21.739839648977785
572,19.85658643799246,21.253801268037247
573,19.787231666587275,21.17956632674766
574,20.092583273822093,21.50640409402005
575,20.53175554460352,21.976478857110333
576,20.541564315930096,21.9869778256571
577,19.97912276794864,21.38495990465065
578,20.44301521315637,21.8814942848664
579,20.54295416416138,21.98846547098792
580,19.721923918815122,21.109663179157465
581,20.447304933967896,21.88608585320611
582,19.873867398479177,21.272298208639423
583,20.308329206843645,21.7373310561717
584,19.890212606900377,21.28979355269333
585,20.395361617245808,21.830487528979464
586,20.412121063780745,21.848426259139764
587,20.481366032734904,21.92254367169499
588,20.521761123828433,21.96578117583434
589,20.513998236728508,21.957472050788944
590,20.226270363010997,21.649498116479357
591,20.216079920318585,21.638590620143358
592,19.745404581164102,21.134796065555918
593,20.058377353807117,21.469791263891416
594,20.083782028380018,21.496983546227444
595,20.255439667871993,21.68071992847501
596,20.06191935996566,21.47358250440594
597,20.037605401757425,21.44755768702804
598,19.789965521204017,21.182492549887847
599,19.850416881126968,21.247197588399736
600,20.220875481333948,21.643723622288896
601,20.476282048422163,21.917101951257777
602,19.882026083375536,21.281030981915293
603,19.898664040256552,21.2988396737647
604,20.283029127148136,21.71025072856388
605,19.696231937140073,21.08216337326642
606,20.433965636330623,21.871807931775702
607,20.531747662625754,21.97647042051477
608,20.20360451619253,21.62523738035758
609,20.12258790337162,21.538520008583617
610,19.66916906703084,21.05319621595363
611,19.93656592949643,21.339408541132872
612,20.126885085728585,21.54311956350272
613,19.694296263053527,21.080091494875663
614,20.457174412146706,21.8966498002615
615,20.419903804556213,21.85675663487071
616,20.208646989976472,21.630634669364824
617,20.283468635324574,21.710721162868733
618,20.4488041381761,21.8876905493809
619,20.20707941491958,21.62895679140549
620,19.917955767866474,21.319488869738983
621,19.749342752104145,21.139011347109
622,19.75150221319105,21.14132275934143
623,19.993929198807127,21.400808194583966
624,20.5513255939387,21.997425959003927
625,19.9385961206221,21.34158158728337
626,20.15051006818892,21.568406925141684
627,20.157629543931343,21.576027364990928
628,19.78043319162029,21.17228947499244
629,19.913209218947134,21.314408328440724
630,20.10030977694061,21.51467427491396
631,20.46746767294241,21.907667349528342
632,19.870018765207412,21.268178765100267
633,19.841237835906163,21.23737265683043
634,19.775868515241665,21.167403603752327
635,20.102387258713748,21.516897939332924
636,20.06784993343272,21.479930384504463
637,20.309510125331165,21.738595070352883
638,19.90292960888182,21.303405390442123
639,19.7240493030448,21.111938116704103
640,19.93482292132775,21.33754288565672
641,20.308525307550227,21.737540955564995
642,19.81855325189855,21.21309186507141
643,19.936623048939243,21.339469679802896
644,19.782287691249564,21.1742744670602
645,19.832508122698712,21.228028674660205
646,19.67565651107586,21.06014015100012
647,19.981120825123302,21.387098555734767
648,19.64495245666123,21.027275596325055
649,20.214654022665005,21.637064388761527
650,19.738940564703512,21.12787720658307
651,20.48041959464074,21.92153063719237
652,19.86014968506894,21.25761524409345
653,19.958659359345173,21.363056581988275
654,20.181239225565896,21.60129834915678
655,20.259321673942637,21.68487509310033
656,20.17699983849818,21.596760656310284
657,20.01257548972388,21.42076653751306
658,19.690701616519664,21.076243909929573
659,20.4753143202274,21.91606612857007
660,20.18978844734634,21.610449139565063
661,19.79365425803948,21.186440845828635
662,20.073705515527593,21.486197996439767
663,19.82828705542998,21.223510590691
664,20.505990141213925,21.94890046316315
665,20.033679972244123,21.443356043456124
666,19.620303488361237,21.000892195766948
667,20.066522033835227,21.478509046842166
668,19.746168214672633,21.13561343237184
669,19.974336678356305,21.379837040387745
670,20.464435346135968,21.90442165211076
671,20.04857699882369,21.45930130390638
672,20.500430678196718,21.94294980681576
673,19.848015026853332,21.244626726909217
674,19.877259052327418,21.275928517256947
675,19.945804731168284,21.34929743393434
676,20.49244425217188,21.93440141346004
677,20.251261675563104,21.676247950448484
678,20.094338740791024,21.50828308496377
679,20.178977097244154,21.598877045477863
680,19.983889632433534,21.3900621910255
681,20.38024819169274,21.814310642575183
682,20.28576814121831,21.71318247420403
683,19.928633467112412,21.330917908586205
684,20.352463976347956,21.784571382346822
685,20.309511947186902,21.73859702040406
686,20.27729647301035,21.704114694449284
687,20.46621439292688,21.906325882077912
688,20.360472093647395,21.79314299329037
689,19.955365028156734,21.35953044416953
690,20.192681812330292,21.61354609706865
691,20.244063856563198,21.668543654694275
692,20.403386612546477,21.839077205550005
693,20.52587698770223,21.970186653739272
694,20.068999266041967,21.481160590257307
695,20.044703112655917,21.4551548305434
696,20.31482377531706,21.744282616959183
697,20.072273122829724,21.484664812987848
698,20.19634005176985,21.617461749654865
699,19.773623071776854,21.16500015896544
700,20.081532627531512,21.49457586559434
701,20.014963675076967,21.42332276826522
702,20.031742505446104,21.441282246209195
703,19.765643001657097,21.156458568750026
704,20.38715038844319,21.82169851452916
705,20.08880212383748,21.50235688225036
706,20.245704416096075,21.67029965270476
707,19.99697168348674,21.4040647646366
708,20.435939166195425,21.87392032967823
709,20.1653434556742,21.58428406851315
710,20.418565824639753,21.85532450758469
711,19.975592149792305,21.381180853458623
712,20.316787597721458,21.746384624332865
713,19.795312521254434,21.188215793246247
714,19.817825169074478,21.212312550474824
715,20.000648536654847,21.40800034071211
716,19.720540874631887,21.108182816643637
717,19.7069026982788,21.09358498580438
718,20.433768165276813,21.871596565610275
719,19.759470936081524,21.14985220387628
720,19.66576829866282,21.04955615147033
721,20.43241761539986,21.870150983874616
722,20.5449892356424,21.99064374090148
723,19.944578560065306,21.34798498292345
724,20.122621925089472,21.538556424250142
725,20.241687876002235,21.666000487528198
726,20.1530449244666,21.57112014736329
727,19.650503087160274,21.033216798651416
728,19.815914057340198,21.210266962773822
729,19.81124476552432,21.205269114798945
730,19.628407211551036,21.009566139938823
731,20.337452347686806,21.76850345580416
732,19.91325496859273,21.314457297274245
733,19.78009580144496,21.171928344253345
734,19.842641975120053,21.23887559873325
735,20.399898153689694,21.83534328020965
736,20.396653867271613,21.831870708576968
737,20.000359161762077,21.407690603865746
738,20.372363356192935,21.80587098819313
739,19.866707146646455,21.264634123477705
740,20.200463898724283,21.621875772372363
741,20.161203468829424,21.57985277021694
742,20.11307402336451,21.52833668147498
743,19.62463683909886,21.00553046406597
744,21.376257076163288,22.8804039994491
745,20.748328143679448,22.208290653928287
746,21.45480196506897,22.964475723692065
747,21.327768354827462,22.828503354278737
748,21.072489836661763,22.555262084434304
749,21.23175276268837,22.725731595380008
750,21.08564985339519,22.569348109804764
751,21.324939752227746,22.825475716184528
752,21.12225704529549,22.608531178055674
753,20.943981952072384,22.41771170290384
754,20.565970624785734,22.013101491964196
755,21.333208506925004,22.834326304356797
756,20.56258757842411,22.009480396501736
757,20.566183391048625,22.01332922959081
758,20.852967266966566,22.32029274140445
759,20.77456796058749,22.23637684364749
760,21.305904264029536,22.805100789987208
761,20.630577016730683,22.08225393260805
762,21.175581443876986,22.6656077643928
763,21.11314739322311,22.598780522505084
764,20.665930401415537,22.120094969112024
765,21.13216805136571,22.61913957512536
766,20.83186331176284,22.297703799882697
767,21.061225648306635,22.543205287990805
768,20.94280491686938,22.416451845255686
769,21.372422004512895,22.87629907179899
770,21.090377514181355,22.574408433900533
771,21.210305679066057,22.70277538110264
772,20.991388261598008,22.468453772023075
773,21.43542464282639,22.94373491019239
774,20.784478635659525,22.2469848864282
775,21.257517163721605,22.753308916439718
776,20.951814546317056,22.426095440058727
777,21.26337915732528,22.75958339103161
